defined_class	defined_class_label	entity	entity_label	location	location_label
		XAO:0004276	bone element	XAO:0004417	claw of hindlimb digit 1
		XAO:0004276	bone element	XAO:0004418	claw of hindlimb digit 2
		XAO:0004276	bone element	XAO:0004419	claw of hindlimb digit 3
		XAO:0004276	bone element	XAO:0004420	claw of hindlimb digit 4
		XAO:0004276	bone element	XAO:0004421	claw of hindlimb digit 5
		XAO:0004121	apical ectodermal ridge	XAO:0003066	hindlimb bud
		XAO:0004121	apical ectodermal ridge	XAO:0003065	forelimb bud
		XAO:0004265	autopod	XAO:0004107	regenerating hindlimb
		XAO:0003035	hindlimb digit	XAO:0004107	regenerating hindlimb
		XAO:0003214	femur	XAO:0004107	regenerating hindlimb
		XAO:0004239	hindlimb digit 1	XAO:0004107	regenerating hindlimb
		XAO:0004412	hindlimb digit 2	XAO:0004107	regenerating hindlimb
		XAO:0004413	hindlimb digit 3	XAO:0004107	regenerating hindlimb
		XAO:0004414	hindlimb digit 4	XAO:0004107	regenerating hindlimb
		XAO:0004415	hindlimb digit 5	XAO:0004107	regenerating hindlimb
		XAO:0004478	forelimb digit 2	XAO:0004106	regenerating forelimb
		XAO:0004479	forelimb digit 3	XAO:0004106	regenerating forelimb
		XAO:0004480	forelimb digit 4	XAO:0004106	regenerating forelimb
		XAO:0004481	forelimb digit 5	XAO:0004106	regenerating forelimb
		XAO:0003064	pelvic girdle	XAO:0004107	regenerating hindlimb
		XAO:0003211	tarsus	XAO:0004107	regenerating hindlimb
		XAO:0003213	tibia-fibula	XAO:0004107	regenerating hindlimb
		XAO:0004264	zeugopod	XAO:0004107	regenerating hindlimb
		XAO:0005202	anterior-posterior axis	XAO:0005216	anterior region
		XAO:0005202	anterior-posterior axis	XAO:0005221	antero-dorsal region
